start_page,user,ts,depth,duration,transmit,type
71199803,84945753,2009-01-01 08:46:16.168428,45,581,133501776,3
620757696,43206235,2007-07-17 18:20:05.904077,25,878,307809364,3
202765474,39241753,2011-11-06 23:29:00.713378,43,2697,121473588,1
825023580,39810202,2011-12-10 23:30:13.858476,7,2866,568520099,4
62470103,59325065,2008-02-08 00:13:17.407607,6,4093,576827962,4
644684545,13264455,2008-01-29 20:09:22.711988,39,6257,365544421,2
287546298,66553073,2005-01-04 14:16:22.379145,16,6334,365231521,2
583036042,25361581,2015-10-12 09:14:31.485054,48,1380,182111246,1
378456466,4963413,2013-10-01 07:20:05.829529,20,1338,315540895,1
679991536,59894221,2012-05-11 00:27:10.780184,45,9021,68716398,4
193691436,33690651,2014-10-06 05:36:39.898388,32,3841,485590012,2
249603274,84244501,2013-03-16 12:32:33.389752,48,7609,584218663,4
291381398,90208989,2009-10-03 03:47:43.687068,32,9343,242525988,4
266318087,22374930,2007-02-02 20:14:46.165881,19,1800,256748580,2
132634828,52653598,2007-03-07 16:43:55.304151,37,5179,693183099,2
602129458,41625286,2010-05-14 05:45:15.450769,9,7939,514517041,4
513006813,83404423,2011-04-12 02:14:56.598879,20,414,941923982,2
387278783,55839113,2011-06-23 06:10:44.677825,5,9942,398521700,1
464768124,65514149,2005-10-08 21:51:06.814671,35,3240,602945693,3
76649706,93334782,2012-10-08 19:20:49.585188,9,6561,18318983,3
895603906,46071595,2007-05-04 19:33:15.057263,4,3077,869036611,2
245936139,65548667,2011-08-11 07:44:54.162845,3,8673,78262336,2
406893704,73718882,2011-05-19 09:03:29.329509,29,2349,346435261,3
693276275,1266500,2005-05-27 18:21:11.852146,37,9700,422603900,4
80747523,26841149,2011-05-27 20:25:54.152314,42,4533,107597017,4
208934202,84952227,2005-10-06 11:19:44.963305,31,8526,128037093,3
973352689,64058179,2005-07-16 14:45:41.092134,49,1732,81631003,1
445237558,32081198,2007-07-31 19:18:30.672856,18,7392,107827263,4
289547320,83003104,2010-05-21 07:32:10.205767,5,5134,661103495,1
164402756,65283728,2012-03-09 05:28:19.913053,27,4173,554498712,3
661973011,48656843,2011-12-11 21:21:31.078380,44,5107,746182539,2
632119711,51011896,2014-07-01 11:43:36.191760,14,8540,965591405,4
557761281,27322342,2012-12-16 06:15:52.024023,33,6096,21869118,3
324929977,9461873,2015-06-08 22:19:39.500107,25,7093,611099500,3
228728112,96053462,2006-07-16 02:23:05.356888,23,6260,724314548,1
743252461,79386263,2012-08-11 10:07:13.854271,32,7255,405455173,4
455827751,43908049,2008-01-18 04:45:18.087848,30,1422,983635938,2
156415214,40724537,2015-07-01 12:15:16.724511,19,860,290111784,4
468591183,45102367,2015-02-21 19:29:32.062903,33,3531,698576007,1
606083143,44116380,2005-04-23 08:27:52.436557,15,1576,887880239,1
121347940,9541654,2011-09-17 07:57:59.951409,12,3250,196949990,4
470168303,79753004,2007-09-20 12:03:20.418106,8,2472,153276007,3
954813606,88920978,2015-03-31 23:23:58.894839,22,4051,209340997,2
916433734,83800260,2015-07-29 20:09:28.404197,22,7176,979418240,2
296984286,94856755,2006-05-17 02:18:42.436384,7,1478,311369806,4
720249214,14411877,2006-01-11 21:08:15.825609,15,6939,327474605,3
568369735,39231377,2010-06-05 02:50:16.467406,6,1402,433785423,2
698363158,5102144,2014-06-13 01:49:24.091709,46,159,870033346,4
117758296,808214,2014-09-21 07:23:46.431982,47,2057,309126770,4
164777897,16548301,2012-08-18 22:08:51.143461,44,8609,626310057,4
895645931,50441010,2012-09-27 10:50:23.851975,7,301,670264127,1
728546137,12477256,2006-03-27 17:28:50.870103,14,1239,370167746,2
8840232,8544254,2010-10-14 08:00:47.671593,37,3874,622648619,3
5466312,62350814,2010-08-25 08:53:36.227532,24,8693,693097295,2
795605479,73064390,2015-03-28 14:40:55.402141,24,9262,202270923,4
626117601,52582848,2006-09-10 22:27:38.839888,38,7124,537520652,1
276123091,16386611,2013-07-28 16:00:15.676742,29,8710,342463631,3
601437652,74343275,2014-06-12 06:39:38.114494,4,2285,528381992,2
158932818,20640177,2011-08-16 21:13:07.108195,27,5234,160095857,2
738325099,34835544,2010-12-16 13:04:46.077267,32,3799,236567098,1
113506035,40204759,2013-12-11 13:28:29.515821,5,8918,163367348,2
117157077,60437114,2014-09-05 17:27:22.291055,10,9840,839473744,4
727093012,38194329,2014-08-23 18:27:29.933582,3,1234,66893467,2
629958961,63770511,2010-03-06 09:13:29.833644,45,7520,284641291,2
622831710,26287014,2006-12-23 16:38:49.656649,5,5122,336659008,1
784443742,23211317,2006-03-16 01:17:26.976275,36,4580,721281353,4
81890719,29419360,2013-03-29 12:21:46.069092,42,5027,436293572,1
360315956,36837885,2011-07-11 19:51:50.810658,38,4739,302593937,2
515799429,6108064,2015-10-01 02:18:06.230233,16,7223,213510169,1
835225966,89107692,2011-03-05 16:18:05.798729,3,8769,515763563,4
1727325,10265241,2005-03-21 13:37:39.627875,45,8955,910556556,3
144223638,9617315,2007-10-14 11:10:40.053184,43,4047,421543449,1
639853330,25099880,2011-09-22 01:23:01.475325,25,5718,299929117,3
846982879,52970322,2005-08-26 06:35:44.691148,45,8795,643322828,3
136503728,33948840,2008-08-23 06:24:09.114949,3,3705,584531241,3
544055954,22393766,2007-04-15 01:56:38.434379,48,1392,65201524,1
338041838,61059741,2007-10-30 11:31:25.341589,36,5083,295739343,2
839686804,84448953,2010-03-13 03:18:23.880623,25,9087,200255467,4
356395395,66546514,2008-04-06 22:07:48.760611,30,828,168587086,4
311037156,85281286,2012-05-04 17:12:34.652351,43,9329,472553427,1
436221025,14621362,2007-07-22 21:53:18.513957,18,1560,455004034,4
638993546,438066,2010-06-14 21:49:40.047391,46,4676,41021089,1
11551389,36846956,2013-07-06 14:28:48.635863,8,9538,265040819,2
457997,54096760,2010-03-27 03:38:25.352762,15,3387,156787052,3
380049209,92511024,2012-10-09 04:31:34.470746,40,5301,284755390,1
207954720,9017625,2012-03-27 15:53:48.614188,11,5247,761229932,2
805949396,15947384,2014-12-28 21:24:44.757979,16,800,236621158,2
907474287,29156434,2012-08-17 21:15:13.715497,33,9452,221316506,1
950767062,84844465,2008-01-15 06:09:51.441483,3,9785,987696217,4
454328921,59085074,2011-04-30 06:08:08.162647,7,1422,393753985,2
397035755,81016755,2005-02-26 19:07:38.794156,34,1533,398584573,3
366179400,75763647,2005-08-07 17:33:57.259955,8,6334,5689206,2
358281399,32630240,2015-12-28 14:51:32.276961,9,5282,541028497,1
992960939,36375644,2010-09-02 04:03:47.730736,12,7311,13570333,4
528396647,62700253,2007-05-07 10:17:23.463378,26,5825,713121328,4
684215537,38576992,2008-12-02 21:10:12.596453,11,7876,295204952,1
302496873,26890064,2006-11-30 08:06:46.260955,17,9744,928911368,1
338862032,35799069,2005-09-16 22:43:34.329043,15,2732,217879730,3
657212609,16506581,2012-04-21 01:25:35.517891,32,8683,533293502,2
136254900,21014721,2010-01-29 13:05:12.856670,22,1869,105492110,3
390044609,52066656,2007-03-31 10:36:37.344978,34,745,905681209,1
704040776,20426505,2011-12-27 03:47:21.924702,47,5239,258978350,1
261893891,50252975,2008-05-12 06:38:05.564569,12,3383,806359471,1
135409939,64443381,2010-09-24 13:15:46.649428,2,5549,840314543,4
350100302,72913884,2012-05-19 10:24:19.769782,4,2554,601521155,3
539357947,7906100,2009-05-28 16:58:48.591036,45,6555,20283888,1
204500189,33173245,2014-08-22 00:23:13.938270,24,6984,718626672,4
636683667,79211432,2006-01-05 20:55:05.834186,32,9032,643853045,4
80791013,78689625,2010-07-18 23:06:50.132880,9,7717,309128107,1
396304477,38598884,2011-04-07 07:09:17.352394,17,2760,151645066,3
629247430,1239204,2013-05-05 15:46:45.873753,18,9082,470848446,1
77796741,43837393,2009-02-28 04:20:32.056505,13,9194,560485610,4
871432417,23115175,2014-02-05 02:14:43.906351,7,2725,372324925,2
382828582,54348637,2009-07-30 22:21:42.445585,35,9086,193458724,3
613304867,30856417,2014-04-21 04:24:57.653671,24,7655,148939460,2
514054992,39129718,2005-06-08 20:13:28.318222,15,4678,583801707,3
512784007,90176124,2008-02-15 12:24:15.204030,40,9951,474529616,4
417216452,63886502,2010-04-13 11:41:33.686529,26,8703,236349117,4
814917246,9207987,2007-02-11 09:00:25.763489,26,1969,84650308,4
536245368,30583154,2010-02-19 16:48:02.559753,36,8449,643711157,3
869074532,5785044,2010-06-18 20:15:20.165215,19,3794,233099623,3
575953453,50553221,2013-11-29 20:56:41.084131,4,8686,369819645,1
633818708,94424791,2015-08-08 07:02:41.565161,20,172,15992339,3
468190179,38413356,2009-01-12 20:13:07.613761,45,5821,153098607,1
65729482,55252713,2008-05-26 09:41:58.351253,6,1341,920004426,3
648710095,34587992,2010-11-02 05:47:32.615874,5,2332,688723160,4
801609746,16267024,2006-05-28 00:33:06.766831,37,8824,919019339,1
280609918,44256014,2006-09-04 23:11:36.065820,45,2884,496508694,4
931138554,90466988,2014-05-29 16:25:11.078933,33,2527,394654932,2
756689785,43331,2013-08-12 16:43:32.996437,11,8668,212054776,4
859211143,25091614,2009-07-11 18:47:56.598976,44,2311,291630725,4
537055606,33377797,2011-07-30 10:09:39.906515,24,6901,625959065,2
214753143,63195796,2011-01-28 04:19:07.122947,16,8617,962616432,3
163324700,42179637,2010-11-02 23:58:00.364084,40,3771,685705196,2
923790046,97026722,2013-12-23 03:44:35.813202,3,5292,861690945,4
27668462,13126419,2007-12-21 02:57:20.821474,23,271,233580824,1
679194458,50360652,2015-09-08 19:16:48.270608,5,7232,265904226,3
684587708,90804854,2012-08-20 10:12:57.813520,38,7702,211090074,4
699054017,65418626,2007-02-10 13:36:36.960859,24,9099,568352804,3
431051367,55074995,2015-06-27 19:11:23.448501,24,6785,391209984,3
366847984,31284175,2007-09-20 04:21:32.312338,1,4625,198603342,2
859281320,1783343,2012-07-12 01:35:16.978140,38,271,593984283,4
17092811,28037238,2009-12-18 13:27:22.157052,5,4521,492730478,3
874770934,69514156,2008-10-01 07:16:23.410333,23,8886,783891876,4
805782844,53927452,2005-12-28 20:12:35.087703,13,4293,767629608,3
274111181,93170637,2015-03-06 12:58:21.891720,37,3869,283345030,2
263447780,71614247,2006-06-10 11:30:09.597345,10,3612,65425330,2
632433785,7865388,2013-11-16 05:55:53.687428,21,9523,914317573,1
972022399,13069188,2012-10-09 16:52:18.442815,46,950,490170637,2
815228482,63283101,2007-02-15 09:45:49.873503,13,1108,224874084,3
494149283,53525090,2005-06-26 05:21:26.859138,37,7731,103091503,4
912078640,36746643,2015-02-11 17:30:06.342046,32,4049,718003412,2
360783433,66629528,2013-02-28 12:04:11.272387,9,437,494854578,1
481986966,87423971,2009-04-28 17:05:24.637382,16,9670,155042318,1
518822466,85026366,2014-02-17 05:51:41.556320,37,4917,948487813,2
711600253,35325575,2010-01-10 16:39:30.434693,28,887,611318971,2
439375521,45218,2013-12-06 04:18:20.809353,37,8542,99283660,1
908986074,9261937,2006-05-10 11:26:07.324511,29,5205,953878902,3
643739363,36017821,2011-04-07 15:16:46.448340,26,3973,550691087,4
471942763,86354471,2007-02-07 06:25:44.971540,24,6353,583429107,3
377597114,21130787,2010-08-18 20:30:31.554551,49,5407,106736553,4
712855231,18426234,2014-11-01 09:54:36.485715,30,3211,129946133,4
977715863,48369114,2005-04-29 05:45:13.820512,26,9417,959975920,4
691628387,37959965,2005-08-30 09:38:24.461745,29,793,719811168,1
139670066,96052847,2005-12-04 01:54:26.044976,48,9259,151666653,1
229901787,74047427,2008-08-05 03:54:09.329005,30,9032,286086587,4
920872015,92125441,2010-04-21 18:01:03.011855,27,8118,215411014,4
861213740,33883650,2009-08-20 14:06:07.368346,22,4088,181456533,4
799258903,46289503,2007-09-02 14:56:40.801109,34,8171,168381754,3
383524935,9919194,2007-02-05 00:49:33.656432,30,1167,151092594,3
898283833,81687104,2005-07-31 09:52:22.497734,25,2647,173924450,1
212662765,41943367,2006-12-31 13:48:19.894779,36,9259,451244868,1
641660931,59801632,2011-10-09 10:18:59.340232,46,9408,507073930,2
199153411,3473644,2011-09-11 07:19:24.283982,3,1564,792012249,3
859117970,21295412,2012-08-14 11:01:27.161591,21,1585,689184121,3
549681424,10846196,2006-01-12 07:21:35.944915,18,9283,686745021,4
310297820,92718185,2014-08-12 12:34:00.820649,32,7338,986117537,4
847117535,56738570,2008-04-05 01:36:35.257074,34,4743,99472901,3
107129558,28511540,2011-04-23 00:28:53.098512,3,1177,664232516,1
936886358,33808422,2009-08-03 13:28:14.905977,27,2674,614836701,1
221165945,78674671,2007-07-29 05:40:20.846721,34,5032,298492237,2
476670228,30861462,2006-09-13 01:42:46.227459,31,5244,79099828,3
609278639,68246943,2008-12-22 02:25:59.102581,6,7465,70864876,4
175251628,54203611,2009-12-12 05:31:40.720040,38,7398,174430522,2
574970110,62471460,2009-07-21 10:31:04.732485,47,2983,368948942,4
18860506,52350260,2008-02-03 23:54:40.569101,36,9298,239867590,2
573953208,19449500,2007-11-07 16:19:27.133095,3,5443,621455191,1
354270185,66634645,2007-12-21 23:53:45.030442,26,4741,609187785,3
496276822,86510477,2005-09-07 14:41:38.342193,21,7866,263305552,1
330647870,35749181,2008-10-07 16:35:36.481390,41,7568,679179910,2
71100092,35161935,2010-11-15 12:03:42.046521,36,3115,473350075,1
186107586,11277970,2006-11-15 08:09:49.676751,41,3559,895166655,3
98611853,26534067,2011-10-23 07:44:13.513082,37,7514,88363185,4
16020839,61443075,2006-03-14 06:03:26.449327,19,9305,522137439,4
869086743,72209048,2010-07-04 17:09:25.502733,37,783,451657058,3
36930162,15564442,2005-04-22 01:12:37.016503,39,1175,201473370,2
544087369,87637711,2005-01-16 05:15:20.851994,18,4509,294917232,1
599826910,38897648,2005-10-12 18:01:26.992633,22,3121,419231975,2
923697639,52242699,2007-03-01 18:13:06.999453,45,2619,342285413,2
377176213,87344701,2008-06-02 23:58:00.185625,14,6852,828512136,4
355482026,35547767,2008-08-28 10:09:36.807263,42,6951,721842052,4
731332563,21098968,2010-04-17 16:05:19.639248,2,8168,709230042,1
856843181,80644477,2005-12-29 09:35:16.258733,14,1279,323814047,3
432766514,15287701,2010-08-31 05:27:40.386620,20,3000,643918381,3
593826375,73991195,2011-10-30 11:28:29.111666,8,6340,528341649,1
503402450,28908103,2010-10-23 14:09:18.328916,10,7214,393001992,1
319004684,73261870,2009-10-02 21:08:35.941440,36,2273,80017016,2
476931921,7895796,2013-10-19 13:00:43.040025,10,2589,779900417,4
546560432,1606515,2010-08-01 17:25:58.773587,46,7010,803304415,4
327888114,5607417,2010-08-09 15:24:39.309182,30,4850,966996104,1
970777870,44058270,2010-02-25 09:06:37.876576,14,7275,560387440,3
802640010,84093712,2009-04-20 00:39:33.432388,46,397,45244640,2
282186336,18924209,2007-05-15 17:16:46.731266,46,6988,459301721,3
78825620,5124923,2009-04-16 11:27:09.885170,16,6246,267011340,4
916001095,75362365,2010-02-18 04:27:52.077919,13,9360,573573376,2
346567156,10353922,2011-04-01 09:05:34.172725,21,2148,917780248,3
318445521,37072027,2009-07-24 08:20:14.093013,1,7586,572464854,2
736292610,42224083,2015-01-16 22:51:15.221520,39,7127,245680534,2
443524510,26594451,2015-06-18 06:04:43.730552,31,7938,863772578,2
522892273,51576116,2014-03-14 13:28:01.833688,38,4719,931580738,3
705900454,43215129,2006-01-02 22:17:24.144340,6,7502,529291301,1
950492598,8493641,2006-11-21 00:28:04.501652,48,8534,922734782,3
317063330,81563925,2005-11-19 08:15:59.423219,2,700,12625692,3
311566446,13711645,2005-02-04 14:37:02.446575,9,3487,909277229,2
565962558,43370925,2015-05-03 00:16:07.409485,22,8384,325932577,2
714530360,56479790,2014-03-21 06:51:58.725519,25,7002,918790152,1
169595527,46507092,2009-04-22 16:53:34.612337,15,8719,333019197,1
112298227,81922943,2005-03-24 04:14:24.001533,44,6614,99547372,1
784734640,59787016,2006-08-04 13:12:15.777236,44,7927,655022049,3
916028934,34631058,2014-03-08 00:21:44.719314,25,8466,698967431,1
383666551,92741480,2014-10-20 07:54:01.045811,48,2394,723761936,3
270439484,17463062,2005-12-02 06:01:25.546606,37,2552,991313861,2
691817340,38502699,2006-12-12 13:01:30.697669,13,1023,748296899,2
442814788,40440325,2007-06-18 08:52:46.858899,11,5978,186053376,3
804768651,31206555,2005-03-07 21:47:48.621237,44,5147,727070986,4
666219264,68377666,2009-04-07 02:09:09.992836,49,9948,49668314,1
490325327,87932922,2012-06-08 15:36:06.117725,48,4641,373356954,1
106050085,28555858,2006-01-26 20:34:16.696029,9,5604,538191190,2
202794573,21078881,2012-12-11 03:06:46.735786,25,9607,52976810,2
205224629,70959668,2011-11-28 02:08:29.322170,41,1993,521238345,2
899583969,51773935,2005-10-08 03:03:32.644488,37,6357,163143721,2
991413901,16145655,2008-10-25 22:18:51.649513,35,3264,425315883,4
865578266,46977088,2007-12-27 20:39:25.042073,20,320,210695542,3
111870195,10154971,2010-03-24 04:59:33.439642,13,6541,639702781,4
502594112,8095409,2014-08-02 08:07:47.587649,45,8058,189425464,3
484568831,88560196,2012-11-17 17:18:07.265344,42,7854,99086124,3
587465219,40625647,2014-11-01 07:21:37.712849,20,4200,941792783,2
982045526,90661401,2011-05-31 02:52:00.549700,16,5259,397485321,4
243530072,1630108,2015-03-21 19:07:37.141728,48,5288,807124048,1
951759658,17795327,2009-06-28 15:34:11.151020,2,5262,134732274,1
330358155,230578,2013-12-23 00:02:03.174120,39,7109,270713190,4
877801948,9113696,2011-08-01 21:44:23.872355,39,9574,149516576,1
109555128,65998772,2013-04-15 19:23:10.331299,10,6915,194219292,1
106348224,53621720,2005-03-08 01:44:07.733803,20,1378,791549411,1
947603807,72618221,2010-11-09 09:13:00.184278,3,716,881971614,3
249462490,95842996,2014-11-06 15:45:24.642482,48,2045,17699798,4
464633068,22354969,2011-10-11 20:30:33.024677,1,2019,792091546,1
802841977,54259498,2011-07-15 01:39:21.215738,8,641,280350062,3
83550336,90424365,2010-03-14 16:26:33.707461,48,6845,966760694,4
693064314,87079137,2011-03-17 08:04:51.090745,25,9874,244256274,3
738769085,22769991,2014-06-07 08:40:47.504359,20,6804,733089287,4
666743541,83723937,2015-07-28 23:24:21.269355,40,5963,613533032,1
69334914,50440084,2011-10-27 03:11:01.845575,3,601,167329075,3
837730971,61225514,2013-10-18 09:16:33.315298,48,6648,360975049,1
275056546,12741590,2012-06-13 16:54:44.990543,29,9758,312705574,2
160868213,14204390,2005-04-28 07:21:21.822190,47,7358,156442539,2
27600418,73069280,2008-09-14 21:02:19.273226,16,6119,898531486,1
579558420,41446919,2015-11-30 07:46:47.127408,1,2742,694003059,3
837589132,76605860,2006-02-22 15:11:52.527551,36,7899,887445560,3
933886163,31530046,2011-07-31 10:37:28.464995,28,5610,871967355,3
962290542,9540563,2007-03-25 15:58:37.906699,49,7178,951938914,1
468814773,74407308,2006-05-23 03:28:58.492863,42,5987,608630485,2
742271964,74268477,2012-11-02 06:23:21.667607,6,144,782346132,1
639053784,39077215,2011-04-26 17:15:33.971637,33,9873,387738887,2
149078887,77842293,2010-06-29 00:30:00.223962,10,3581,351009609,2
620596104,95728024,2008-06-14 20:41:46.149654,43,7324,527670795,4
327785599,18044124,2006-01-13 00:52:51.126075,17,7247,98062083,3
29803015,92022421,2009-08-05 05:45:54.728368,20,7387,948717325,2
923676380,22070560,2015-07-28 15:18:31.307052,22,2331,792387692,1
329319463,76317170,2006-10-28 12:03:30.903454,24,909,328051777,2
841195247,34815564,2011-01-15 01:29:04.244996,21,3088,791356833,4
56808302,16288469,2006-07-12 15:15:47.282513,33,8869,100225249,4
14178169,90108253,2009-12-27 14:29:15.911769,14,8080,968490191,3
674663387,62511111,2005-01-11 20:53:05.013579,44,3027,595199919,3
332423949,7605987,2008-04-03 01:45:14.978795,26,4999,148960016,3
936822846,71201639,2015-10-07 22:36:08.490654,10,6835,17019344,4
259811667,65354048,2014-03-26 15:20:53.324356,37,1192,513349157,3
93314112,25621432,2007-03-06 01:30:15.156507,32,4713,202874055,1
445074753,56266609,2007-01-11 13:57:28.933104,6,7166,403745797,1
